school_id,school_name,street_address,city,state_code,zip_code,locale_code
63864011768,Olympian High,1925 Magdalena Ave.,Chula Vista,CA,91913,41
63873006511,Taft Union High,701 Wildcat Way,Taft,CA,93268,32
63877006514,North Tahoe High,2945 Polaris Rd.,Tahoe City,CA,96145,41
63877006520,Tahoe Truckee High,11725 Donner Pass Rd.,Truckee,CA,96161,32
63879006523,Redwood High,395 Doherty Dr.,Larkspur,CA,94939,21
63879006525,Sir Francis Drake High,1327 Sir Francis Drake Blvd.,San Anselmo,CA,94960,21
63879006526,Tamalpais High,700 Miller Ave.,Mill Valley,CA,94941,21
63888006529,Tehachapi High,801 S. Dennison Rd.,Tehachapi,CA,93561,41
63898006540,Temple City High,9501 Lemon Ave.,Temple City,CA,91780,21
63900006542,Templeton High,1200 Main St.,Templeton,CA,93465,23
63942006568,North High,3620 W. 182nd St.,Torrance,CA,90504,12
63942006573,South High,4801 Pacific Coast Hwy.,Torrance,CA,90505,12
63942006576,Torrance High,2200 Carson St.,Torrance,CA,90501,12
63942006580,West High,20401 Victor St.,Torrance,CA,90503,12
63963006600,Vanden High,2951 Markeley Ln.,Fairfield,CA,94533,12
63984006609,Trona High,83600 Trona Rd.,Trona,CA,93562,43
63993004203,Sierra Vista Charter High,351 N. K St.,Tulare,CA,93274,22
63993006619,Tulare Union High,755 E. Tulare Ave.,Tulare,CA,93274,22
63993006620,Tulare Western High,824 W. Maple Ave.,Tulare,CA,93274,22
63993012084,Mission Oak High,3442 E. Bardsley Ave.,Tulare,CA,93274,22
63994006623,Tulelake High,850 Main St.,Tulelake,CA,96134,43
64015006638,Foothill High,19251 Dodge Ave.,Santa Ana,CA,92705,21
64015006647,Tustin High,1171 El Camino Real,Tustin,CA,92780,13
64015010994,Arnold O. Beckman High,3588 Bryan Ave.,Irvine,CA,92602,12
64030006665,Ukiah High,1000 Low Gap Rd.,Ukiah,CA,95482,33
64030008520,Redwood Academy of Ukiah,1059 N. State St.,Ukiah,CA,95482,33
64050006696,Upper Lake High,675 Clover Valley Rd.,Upper Lake,CA,95485,41
64059002846,Elise P. Buckingham Charter Magnet High,188-B Bella Vista Rd.,Vacaville,CA,95687,23
64059006709,Vacaville High,100 Monte Vista Ave.,Vacaville,CA,95688,23
64059009648,Will C. Wood High,998 Marshall Rd.,Vacaville,CA,95687,23
64074006739,Vallejo High,840 Nebraska St.,Vallejo,CA,94590,12
64074007861,Jesse M. Bethel High,1800 Ascot Pkwy.,Vallejo,CA,94591,12
64074010681,MIT Academy,2 Positive Pl.,Vallejo,CA,94589,12
64098006748,Buena High,5670 Telegraph Rd.,Ventura,CA,93003,12
64098006768,Ventura High,2 N. Catalina St.,Ventura,CA,93001,12
64098008668,Foothill Technology High,100 Day Rd.,Ventura,CA,93003,12
64116006792,Golden West High,1717 N. McAuliff Rd.,Visalia,CA,93292,12
64116006801,Mt. Whitney High,900 S. Conyer St.,Visalia,CA,93277,12
64116006803,Redwood High,1001 W. Main St.,Visalia,CA,93291,12
64116008423,Charter Alternatives Academy,28050 Rd. 148,Visalia,CA,93292,41
64116010703,El Diamante High,5100 W. Whitendale Ave.,Visalia,CA,93277,12
64116011823,Visalia Charter Independent Study,1821 W. Meadow Ln.,Visalia,CA,93291,12
64116012503,Visalia Technical Early College,2245 S. Linwood,Visalia,CA,93277,12
64119006824,Vista High,1 Panther Dr.,Vista,CA,92084,21
64119009203,Rancho Buena Vista High,1601 Longhorn Dr.,Vista,CA,92081,21
64119011401,SIATech,2611 Temple Heights Dr.,Oceanside,CA,92056,21
64119011970,North County Trade Tech High,"1126 N. Melrose Dr., Ste. 301",Vista,CA,92083,21
64128006843,Walnut High,400 N. Pierre Rd.,Walnut,CA,91789,21
64128007894,Diamond Bar High,21400 Pathfinder Rd.,Diamond Bar,CA,91765,21
64143006849,Wasco High,1900 Seventh St.,Wasco,CA,93280,32
64158006857,River City High,1 Raider Ln.,West Sacramento,CA,95691,21
64200006886,West Covina High,1609 E. Cameron Ave.,West Covina,CA,91791,21
64200012621,Edgewood High,1301 Trojan Way,West Covina,CA,91790,21
64200013027,Insight @ Los Angeles,"2360 Shasta Way, Ste. A",Simi Valley,CA,93065,22
64214006897,Lincoln High,790 J St.,Lincoln,CA,95648,21
64221013118,Opportunities For Learning - Fresno,1515 Divisadero St.,Fresno,CA,93721,11
64230006924,Westwood High,Fourth and Greenwood Sts.,Westwood,CA,96137,43
64235006930,Wheatland Union High,1010 Wheatland Rd.,Wheatland,CA,95692,31
64248006950,California High,9800 S. Mills Ave.,Whittier,CA,90604,21
64248006952,La Serna High,15301 E. Youngwood Dr.,Whittier,CA,90605,21
64248006953,Pioneer High,10800 Ben Avon,Whittier,CA,90606,21
64248006954,Santa Fe High,10400 S. Orr and Day Rd.,Santa Fe Springs,CA,90670,21
64248006955,Whittier High,12417 E. Philadelphia St.,Whittier,CA,90601,21
64251003264,Valencia High,27801 N. Dickason Dr.,Valencia,CA,91355,21
64251006958,Canyon High,19300 W. Nadal St.,Canyon Country,CA,91351,21
64251006959,William S. Hart High,24825 N. Newhall Ave.,Newhall,CA,91321,21
64251006961,Saugus High,21900 Centurion Way,Saugus,CA,91350,21
64251008070,Opportunities for Learning - Santa Clarita,"320 N. Halstead St., Ste 200",Pasadena,CA,91107,12
64251008517,Academy of the Canyons,26455 Rockwell Canyon Rd.,Santa Clarita,CA,91355,21
64251010912,Golden Valley High,27051 Robert C. Lee Pkwy.,Santa Clarita,CA,91321,21
64251010914,West Ranch High,26255 W. Valencia Blvd.,Valencia,CA,91381,21
64251011675,Sequoia Charter,21445 Centre Pointe Pkwy.,Santa Clarita,CA,91350,21
64251012655,"Albert Einstein Academy for Letters, Arts and Sciences",28141 Kelly Johnson Pkwy.,Santa Clarita,CA,91355,21
64254006964,Williams Junior/Senior High,222 11th St.,Williams,CA,95987,32
64256006972,Willits High,299 N. Main St.,Willits,CA,95490,33
64258007900,Laytonville High,250 Branscomb Rd.,Laytonville,CA,95454,43
64271006978,Willows High,203 N. Murdock Ave.,Willows,CA,95988,32
64293006986,Winters High,101 Grant Ave.,Winters,CA,95694,31
64308007011,Woodland Senior High,21 N. W. St.,Woodland,CA,95695,23
64308011380,Pioneer High,1400 Pioneer Ave.,Woodland,CA,95776,23
64341007027,Yreka High,400 Preece Way,Yreka,CA,96097,32
64347007041,Yuba City High,850 B St.,Yuba City,CA,95991,13
64347011520,River Valley High,801 El Margarita Rd.,Yuba City,CA,95993,13
64356007048,Yucaipa High,33000 Yucaipa Blvd.,Yucaipa,CA,92399,21
68450007059,Irvine High,4321 Walnut Ave.,Irvine,CA,92604,12
68450007067,University High,4771 Campus Dr.,Irvine,CA,92612,12
68450007376,Woodbridge High,2 Meadowbrook,Irvine,CA,92604,12
68450008251,Northwood High,4515 Portola Pkwy.,Irvine,CA,92620,12
69100503940,Clayton Valley Charter High,1101 Alberta Way,Concord,CA,94521,21
69100513776,Summit Public School K2,1800 Elm St.,El Cerrito,CA,94530,21
69100612293,Workforce Investment Act Charter,6767 Green Valley Rd.,Placerville,CA,95667,41
69100712427,Big Picture High School - Fresno,1207 S. Trinity St.,Fresno,CA,93706,11
69100813810,Success One!,451 S. Villa Ave.,Willows,CA,95988,32
69100813820,Conservation Corps of Long Beach Gateway Cities Charter,3635 Atlantic Ave.,Long Beach,CA,90807,11
69100911934,Northcoast Preparatory and Performing Arts Academy,285 Bayside Rd.,Arcata,CA,95521,33
69101112197,YouthBuild Charter School of California,155 W. Washington Blvd.,Los Angeles,CA,90015,11
69101112555,YouthBuild Charter School of California Central,155 W. Washington Blvd.,Los Angeles,CA,90015,11
69101113673,The Education Corps,2824 S. Main St.,Los Angeles,CA,90007,11
69101113704,College Bridge Academy,2824 S. Main St.,Los Angeles,CA,90007,11
69101710539,Pioneer Technical Center,1025 S. Madera Ave.,Madera,CA,93637,13
69101804617,Phoenix Academy,1111 Las Gallinas Ave.,San Rafael,CA,94903,13
69102113148,Millennium Charter High,901 Blanco Cir.,Salinas,CA,93901,12
69102308230,Muir Charter,"9845 Horn Rd., Ste. 150",Sacramento,CA,95827,13
69102311975,Bitney College Preparatory High,135 Joerschke Dr.,Grass Valley,CA,95945,32
69102313819,EPIC de Cesar Chavez,"410 W. J St., Ste. A",Tehachapi,CA,93561,41
69102413076,The Academy,1901 N. Fairview St.,Santa Ana,CA,92706,11
69102612986,Riverside County Education Academy,13730 Perris Blvd.,Moreno Valley,CA,92553,21
69102613694,Come Back Kids,3939 13th St.,"Riverside, CA 92501",CA,92501,11
69102613730,Gateway College and Career Academy,4800 Magnolia Ave.,Riverside,CA,92506,11
69103112462,one.Charter,2707 Transworld Dr.,Stockton,CA,95206,11
69103112662,San Joaquin Building Futures Academy,3100 Monte Diablo Ave.,Stockton,CA,95203,11
69103211281,Grizzly ChalleNGe Charter,Camp San Luis Obispo,San Luis Obispo,CA,93405,23
69103511441,Leadership Public Schools - San Jose,1881 Cunningham Ave.,San Jose,CA,95122,11
69103512016,University Preparatory Academy Charter,2315 Canoas Garden Ave.,San Jose,CA,95125,11
69103512625,Summit Public School: Tahoma,14271 Story Rd.,San Jose,CA,95127,11
69103608363,Pacific Collegiate Charter,255 Swift St.,Santa Cruz,CA,95060,13
69104108409,Valley Charter High,108 Campus Way,Modesto,CA,95350,12
69104113669,Stanislaus Alternative Charter,3920 Bluebird St.,Modesto,CA,95356,12
69104508660,La Sierra High,1735 E. Houston Ave.,Visalia,CA,93292,12
69104512387,University Preparatory High,915 S. Mooney Blvd.,Visalia,CA,93277,12
69104711537,Vista Real Charter High,"401 S. A St., Ste. 3",Oxnard,CA,93030,12
69105110947,Envision Academy for Arts & Technology,1515 Webster St.,Oakland,CA,94612,11
69105112283,Aspire California College Preparatory Academy,2125 Jefferson Ave.,Berkeley,CA,94703,12
69105212994,Urban Corps of San Diego County Charter,3127 Jefferson St.,San Diego,CA,92110,11
69105212995,California Heritage Youthbuild Academy,8544 Airport Rd,Redding,CA,96002,22
69105213123,Orange County Conservation Corps Charter,1548 E. Walnut Ave.,Fullerton,CA,92831,21
69107804580,International Polytechnic High,3801 W. Temple Ave.,Pomona,CA,91768,21
69107810897,Los Angeles International Charter High,625 Coleman Ave.,Los Angeles,CA,90042,11
69107813536,Optimist Charter,6957 N. Figueroa St.,Los Angeles,CA,90042,11
69113410214,Tranquillity High,6052 Juanche St.,Tranquillity,CA,93668,42
69113510283,Rancho Verde High,17750 Lasselle St.,Moreno Valley,CA,92551,21
69113511047,Citrus Hill High,18150 Wood Rd.,Perris,CA,92570,21
69113603761,Anzar High,2000 San Juan Hwy.,San Juan Bautista,CA,95045,42
69113710339,Tioga High,19304 Ferretti Rd.,Groveland,CA,95321,42
69113710340,Don Pedro High,3090 Merced Falls Rd.,La Grange,CA,95329,42
80000100215,CHEYENNE WELLS JUNIOR/HIGH SCHOOL,325 WEST 4TH NORTH,CHEYENNE WELLS,CO,80810,43
80001601821,YUMA HIGH SCHOOL,1000 SOUTH ALBANY,YUMA,CO,80759,33
80001701818,WRAY HIGH SCHOOL,30074 COUNTY ROAD 35,WRAY,CO,80758,43
80001801742,IDALIA JUNIOR-SENIOR HIGH SCHOOL,26845 COUNTY ROAD 9.2,IDALIA,CO,80735,43
80002001915,THE PINNACLE CHARTER SCHOOL HIGH,1001 W 84TH STREET,FEDERAL HEIGHTS,CO,80206,21
80002006310,COLORADO SPRINGS EARLY COLLEGES,4435 NORTH CHESTNUT,COLORADO SPRINGS,CO,80907,11
80002006418,ANIMAS HIGH SCHOOL,3206 MAIN AVENUE,DURANGO,CO,81320,32
80002006467,COLORADO PROVOST ACADEMY,7730 EAST BELLEVIEW AVENUE SUI,GREENWOOD VILLAGE,CO,80111,21
80002006542,COLORADO EARLY COLLEGE FORT COLLINS,4800 WHEATON DR,FORT COLLINS,CO,80524,12
80002006634,COLORADO EARLY COLLEGES DOUGLAS COUNTY,10235 PARKGLENN WAY,PARKER,CO,80138,21
80192000002,AIR ACADEMY HIGH SCHOOL,551 NORTH FRONTAGE ROAD WEST,USAF ACADEMY,CO,80840,41
80192001321,RAMPART HIGH SCHOOL,8250 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,11
80192001429,LIBERTY HIGH SCHOOL,8720 SCARBOROUGH DRIVE,COLORADO SPRINGS,CO,80920,11
80192001645,PINE CREEK HIGH SCHOOL,10750 THUNDER MOUNTAIN AVENUE,COLORADO SPRINGS,CO,80908,41
80192001905,DISCOVERY CANYON CAMPUS HIGH SCHOOL,1810 NORTHGATE BOULEVARD,COLORADO SPRINGS,CO,80921,41
80192001943,THE CLASSICAL ACADEMY HIGH SCHOOL,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,41
80192006447,TCA COLLEGE PATHWAYS,12201 CROSS PEAK VIEW,COLORADO SPRINGS,CO,80921,41
80195000010,ADAMS CITY HIGH SCHOOL,7200 QUEBEC PARKWAY,COMMERCE CITY,CO,80022,41
80201000023,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,420 NORTH BALSAM,AGUILAR,CO,81020,43
80204000025,AKRON HIGH SCHOOL,600 ELM AVENUE,AKRON,CO,80720,43
80207000027,ALAMOSA HIGH SCHOOL,805 CRAFT DRIVE,ALAMOSA,CO,81101,33
80213000035,ANTONITO HIGH SCHOOL,620 PINE STREET,ANTONITO,CO,81120,43
80219000039,PAGOSA SPRINGS HIGH SCHOOL,800 SOUTH 8TH STREET,PAGOSA SPRINGS,CO,81147,33
80222000042,ARICKAREE UNDIVIDED HIGH SCHOOL,12155 COUNTY ROAD NN,ANTON,CO,80801,43
80228000047,ASPEN HIGH SCHOOL,235 HIGH SCHOOL ROAD,ASPEN,CO,81611,41
80231000050,HIGHLAND HIGH SCHOOL,208 WEST 1ST,AULT,CO,80610,42
80234000056,AURORA CENTRAL HIGH SCHOOL,11700 EAST 11TH AVE,AURORA,CO,80010,11
80234000063,GATEWAY HIGH SCHOOL,1300 SOUTH SABLE BLVD,AURORA,CO,80012,11
80234000064,HINKLEY HIGH SCHOOL,1250 CHAMBERS ROAD,AURORA,CO,80011,11
80234000084,WILLIAM SMITH HIGH SCHOOL,400 AIRPORT BLVD,AURORA,CO,80011,11
80234001389,RANGEVIEW HIGH SCHOOL,17599 EAST ILIFF AVE,AURORA,CO,80013,11
80234006451,VISTA PEAK 9-12 PREPARATORY,24500  EAST 6th AVENUE,AURORA,CO,80018,41
80234006476,APS ONLINE SCHOOL,11700 EAST 11TH AVENUE,AURORA,CO,80010,11
80237000087,PLATTE CANYON HIGH SCHOOL,57243 US HIGHWAY 285,BAILEY,CO,80421,43
80240000090,BAYFIELD HIGH SCHOOL,"800 CO RD 501, 24 CLOVER DR",BAYFIELD,CO,81122,33
80243000092,BENNETT HIGH SCHOOL,610 7TH STREET,BENNETT,CO,80102,42
80249000101,BOULDER HIGH SCHOOL,1604 ARAPAHOE AVENUE,BOULDER,CO,80302,13
80249000103,BROOMFIELD HIGH SCHOOL,1 EAGLE WAY,BROOMFIELD,CO,80020,13
80249000107,CENTAURUS HIGH SCHOOL,10300 SOUTH BOULDER ROAD,LAFAYETTE,CO,80026,23
80249000114,FAIRVIEW HIGH SCHOOL,1515 GREENBRIAR BOULEVARD,BOULDER,CO,80305,13
80249000465,NEW VISTA HIGH SCHOOL,700 20TH STREET,BOULDER,CO,80302,13
80249001632,MONARCH HIGH SCHOOL,329 CAMPUS DRIVE,LOUISVILLE,CO,80027,41
80258000144,BRIGHTON HIGH SCHOOL,270 SOUTH 8TH AVENUE,BRIGHTON,CO,80601,21
80258002003,PRAIRIE VIEW HIGH SCHOOL,12909 E 120TH AVE,HENDERSON,CO,80640,21
80258006474,EAGLE RIDGE ACADEMY,3551 SOUTHERN STREET,BRIGHTON,CO,80601,21
80258006575,BOLT ACADEMY,1850 EGBERT STREET,BRIGHTON,CO,80601,21
80261000154,BRUSH HIGH SCHOOL,400 WEST ROAD,BRUSH,CO,80723,33
80264000157,BUENA VISTA HIGH SCHOOL,RAILROAD & MARQUETTE,BUENA VISTA,CO,81211,33
80267000162,BURLINGTON HIGH SCHOOL,380 MIKE LOUNGE DRIVE,BURLINGTON,CO,80807,33
80270000164,BYERS JUNIOR-SENIOR HIGH SCHOOL,444 EAST FRONT STREET,BYERS,CO,80103,42
80270001944,COLORADO VIRTUAL ACADEMY (COVA),"11990 GRANT STREET, #402",NORTHGLENN,CO,80233,21
80270006605,ELEVATE ACADEMY,1526 COLE BOULEVARD SUITE 200,LAKEWOOD,CO,80401,12
80273000168,CALHAN HIGH SCHOOL,800 BULLDOG DRIVE,CALHAN,CO,80808,42
80279000172,CANON CITY HIGH SCHOOL,1313 COLLEGE,CANON CITY,CO,81212,32
80285000179,CENTER HIGH SCHOOL,550 S. SYLVESTER AVENUE,CENTER,CO,81125,43
80285006513,CENTER VIRTUAL ACADEMY,550 SOUTH SYLVESTER,CENTER,CO,81125,43
80291000186,CHERRY CREEK HIGH SCHOOL,9300 EAST UNION AVENUE,GREENWOOD VILLAGE,CO,80111,21
80291000203,SMOKY HILL HIGH SCHOOL,16100 EAST SMOKY HILL ROAD,AURORA,CO,80015,11
80291001272,OVERLAND HIGH SCHOOL,12400 EAST JEWELL AVENUE,AURORA,CO,80012,11
80291001625,GRANDVIEW HIGH SCHOOL,20500 EAST ARAPAHOE ROAD,AURORA,CO,80016,11
80291001951,CHEROKEE TRAIL HIGH SCHOOL,25901 ARAPAHOE PARKWAY,AURORA,CO,80016,11
80291006156,EAGLECREST HIGH SCHOOL,5100 SOUTH PICADILLY STREET,CENTENNIAL,CO,80015,21
80294000211,CHEYENNE MOUNTAIN HIGH SCHOOL,1200 CRESTA ROAD,COLORADO SPRINGS,CO,80906,41
80294006370,THE VANGUARD SCHOOL (HIGH),1832 SOUTH WAHSATCH,COLORADO SPRINGS,CO,80906,11
80300000217,CLEAR CREEK HIGH SCHOOL,185 BEAVER BROOK CANYON DR.,EVERGREEN,CO,80439,42
80303000220,PLATEAU VALLEY HIGH SCHOOL,56600 HIGHWAY 330,COLLBRAN,CO,81624,42
80306000228,CORONADO HIGH SCHOOL,1590 WEST FILLMORE STREET,COLORADO SPRINGS,CO,80904,11
80306000254,MITCHELL HIGH SCHOOL,1205 POTTER DRIVE,COLORADO SPRINGS,CO,80909,11
80306000257,PALMER HIGH SCHOOL,301 NORTH NEVADA AVENUE,COLORADO SPRINGS,CO,80903,11
80306000268,DOHERTY HIGH SCHOOL,4515 BARNES ROAD,COLORADO SPRINGS,CO,80917,11
80306001589,CIVA CHARTER ACADEMY,4635 NORTHPARK DRIVE,COLORADO SPRINGS,CO,80918,11
80309000840,MONTEZUMA-CORTEZ HIGH SCHOOL,206 WEST 7TH STREET,CORTEZ,CO,81321,33
80318000281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,410 N. B  STREET,CRIPPLE CREEK,CO,80813,42
80321000282,CROWLEY COUNTY HIGH SCHOOL,602 MAIN,ORDWAY,CO,81063,43
80324000286,DE BEQUE UNDIVIDED HIGH SCHOOL,730 MINTER AVENUE,DE BEQUE,CO,81630,42
80330000290,DEL NORTE HIGH SCHOOL,9TH & HERMOSA,DEL NORTE,CO,81132,43
80333000297,DELTA HIGH SCHOOL,1400 PIONEER ROAD,DELTA,CO,81416,32
80333000300,HOTCHKISS HIGH SCHOOL,438 BULLDOG ST,HOTCHKISS,CO,81419,43
80333000304,PAONIA HIGH SCHOOL,846 GRAND AVENUE,PAONIA,CO,81428,43
80333001335,CEDAREDGE HIGH SCHOOL,575 SE DEER CREEK DR,CEDAREDGE,CO,81413,41
80333001953,DELTA COUNTY OPPORTUNITY SCHOOL,822 GRAND AVENUE,DELTA,CO,81416,32
80336000305,ABRAHAM LINCOLN HIGH SCHOOL,2285 SOUTH FEDERAL BOULEVARD,DENVER,CO,80219,11
80336000338,EAST HIGH SCHOOL,1600 CITY PARK ESPLANADE,DENVER,CO,80206,11
80336000352,GEORGE WASHINGTON HIGH SCHOOL,655 SOUTH MONACO PKWY,DENVER,CO,80224,11
80336000367,JOHN F KENNEDY HIGH SCHOOL,2855 SOUTH LAMAR STREET,DENVER,CO,80227,11
80336000389,NORTH HIGH SCHOOL,2960 NORTH SPEER BOULEVARD,DENVER,CO,80211,11
80336000408,SOUTH HIGH SCHOOL,1700 EAST LOUISIANA AVENUE,DENVER,CO,80210,11
80336000417,THOMAS JEFFERSON HIGH SCHOOL,3950 SOUTH HOLLY STREET,DENVER,CO,80237,11
80336000423,WEST HIGH SCHOOL,951 ELATI STREET,DENVER,CO,80204,11
80336001833,DSST: STAPLETON HIGH SCHOOL,2000 VALENTIA STREET,DENVER,CO,80238,11
80336001839,SOUTHWEST EARLY COLLEGE,3001 SOUTH FEDERAL BOULEVARD,DENVER,CO,80236,11
80336001894,ACADEMY OF URBAN LEARNING,2417 W. 29th Ave,DENVER,CO,80211,11
80336001955,DENVER ONLINE HIGH SCHOOL,4250 Shoshone St,DENVER,CO,80211,11
80336006328,MANUAL HIGH SCHOOL,1700 EAST 28TH AVENUE,DENVER,CO,80205,11
80336006441,VENTURE PREP HIGH SCHOOL,2540 HOLLY STREET,DENVER,CO,80207,11
80336006443,JUSTICE HIGH SCHOOL DENVER,300 E. 9th Ave.,DENVER,CO,80203,11
80336006448,KIPP DENVER COLLEGIATE HIGH SCHOOL,451 SOUTH TEJON STREET,DENVER,CO,80223,11
80336006450,DSST: GREEN VALLEY RANCH HIGH SCHOOL,4800 TELLURIDE STREET #2,DENVER,CO,80249,11
80336006515,COLLEGIATE PREPARATORY ACADEMY,5290 KITTREDGE STREET,DENVER,CO,80239,11
80336006527,HIGH TECH EARLY COLLEGE,11200 E 45TH AVE,DENVER,CO,80239,11
80336006583,COMPASSION ROAD ACADEMY,1000 CHEROKEE STREET,DENVER,CO,80204,11
80339000432,DOLORES HIGH SCHOOL,1301 CENTRAL AVENUE,DOLORES,CO,81323,42
80345000440,DOUGLAS COUNTY HIGH SCHOOL,2842 FRONT STREET,CASTLE ROCK,CO,80104,21
80345001341,PONDEROSA HIGH SCHOOL,7007 EAST BAYOU GULCH ROAD,PARKER,CO,80134,21
80345001437,HIGHLANDS RANCH HIGH SCHOOL,9375 CRESTHILL LANE,HIGHLANDS RANCH,CO,80130,21
80345001529,THUNDERRIDGE HIGH SCHOOL,1991 WILDCAT RESERVE PARKWAY,HIGHLANDS RANCH,CO,80129,21
80345001578,CHAPARRAL HIGH SCHOOL,15655 BROOKSTONE DRIVE,PARKER,CO,80138,21
80345001748,MOUNTAIN VISTA HIGH SCHOOL,10585 MOUNTAIN VISTA RIDGE,HIGHLANDS RANCH,CO,80126,41
80345001918,CASTLE VIEW HIGH SCHOOL,5254 NORTH MEADOWS DR,CASTLE ROCK,CO,80109,21
80345001961,ROCK CANYON HIGH SCHOOL,5810 MCARTHUR RANCH ROAD,HIGHLANDS RANCH,CO,80124,21
80345006391,HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL,367 INVERNESS PARKWAY SUITE 22,CENTENNIAL,CO,80112,21
80345006400,LEGEND HIGH SCHOOL,22219 HILLTOP ROAD,PARKER,CO,80138,21
80348000448,DURANGO HIGH SCHOOL,2390 MAIN AVENUE,DURANGO,CO,81301,32
80351000459,EADS HIGH SCHOOL,210 WEST 10 STREET,EADS,CO,81036,43
80354000461,BATTLE MOUNTAIN HIGH SCHOOL,151 MILLER RANCH ROAD,EDWARDS,CO,81620,33
80354000463,EAGLE VALLEY HIGH SCHOOL,641 VALLEY ROAD,GYPSUM,CO,81637,33
80360000476,EATON HIGH SCHOOL,114 PARK AVENUE,EATON,CO,80615,31
80372000483,ELIZABETH HIGH SCHOOL,34500 COUNTY ROAD 13,ELIZABETH,CO,80107,42
80375000485,ELLICOTT SENIOR HIGH SCHOOL,375 SOUTH ELLICOTT HIGHWAY,ELLICOTT,CO,80808,42
80378000491,ENGLEWOOD HIGH SCHOOL,3800 SOUTH LOGAN STREET,ENGLEWOOD,CO,80113,21
80381000500,ESTES PARK HIGH SCHOOL,1600 MANFORD AVENUE,ESTES PARK,CO,80517,32
80384000503,SOUTH PARK HIGH SCHOOL,640 HATHAWAY STREET,FAIRPLAY,CO,80440,43
80387000507,FALCON HIGH SCHOOL,10255 LAMBERT ROAD,PEYTON,CO,80831,21
80387001594,SAND CREEK HIGH SCHOOL,7005 NORTH CAREFREE CIRCLE,COLORADO SPRINGS,CO,80922,11
80387006408,VISTA RIDGE HIGH SCHOOL,6888 BLACK FOREST ROAD,COLORADO SPRINGS,CO,80923,11
80393000512,FLEMING HIGH SCHOOL,506 NORTH FREMONT AVE,FLEMING,CO,80728,43
80396000514,FLORENCE HIGH SCHOOL,2006 STATE HIGHWAY 67,FLORENCE,CO,81226,32
80399000528,FORT COLLINS HIGH SCHOOL,3400 LAMBKIN WAY,FORT COLLINS,CO,80525,12
80399000541,POUDRE HIGH SCHOOL,201 IMPALA DRIVE,FORT COLLINS,CO,80521,12
80399000545,ROCKY MOUNTAIN HIGH SCHOOL,1300 WEST SWALLOW ROAD,FORT COLLINS,CO,80526,12
80399001848,FOSSIL RIDGE HIGH SCHOOL,5400 ZIEGLER ROAD,FORT COLLINS,CO,80528,12
80402000552,FORT LUPTON HIGH SCHOOL,530 REYNOLDS STREET,FORT LUPTON,CO,80621,31
80405000557,FORT MORGAN HIGH SCHOOL,709 EAST RIVERVIEW AVENUE,FORT MORGAN,CO,80701,33
80408000562,FOUNTAIN-FORT CARSON HIGH SCHOOL,900 JIMMY CAMP ROAD,FOUNTAIN,CO,80817,21
80411000568,FOWLER HIGH SCHOOL,600 WEST GRANT,FOWLER,CO,81039,43
80420000580,VALLEY HIGH SCHOOL,1001 BIRCH STREET,GILCREST,CO,80623,42
80426000584,BASALT HIGH SCHOOL,600 SOUTHSIDE DRIVE,BASALT,CO,81621,41
80426000588,GLENWOOD SPRINGS HIGH SCHOOL,1521 GRAND AVENUE,GLENWOOD SPRINGS,CO,81601,33
80426000590,ROARING FORK HIGH SCHOOL,2270 HIGHWAY 133,CARBONDALE,CO,81623,33
80429000593,GRANADA UNDIVIDED HIGH SCHOOL,201 SOUTH HOISINGTON STREET,GRANADA,CO,81041,43
80432000596,MIDDLE PARK HIGH SCHOOL,765 NORTH 2ND STREET,GRANBY,CO,80446,43
80435000600,CENTRAL HIGH SCHOOL,3130 E1/2 ROAD,GRAND JUNCTION,CO,81504,22
80435000609,FRUITA MONUMENT HIGH SCHOOL,1102 WILDCAT AVE,FRUITA,CO,81521,22
80435000612,GRAND JUNCTION HIGH SCHOOL,1400 N 5TH ST,GRAND JUNCTION,CO,81501,13
80435000620,PALISADE HIGH SCHOOL,3679 G ROAD,PALISADE,CO,81526,22
80438000631,GRAND VALLEY HIGH SCHOOL,800 CARDINAL WAY,PARACHUTE,CO,81635,41
80441000640,GREELEY WEST HIGH SCHOOL,2401 35TH AVENUE,GREELEY,CO,80634,13
80441000641,GREELEY CENTRAL HIGH SCHOOL,1515  14TH AVENUE,GREELEY,CO,80631,13
80441001788,NORTHRIDGE HIGH SCHOOL,100 71ST AVENUE,GREELEY,CO,80634,41
80447000656,GUNNISON HIGH SCHOOL,800 WEST OHIO,GUNNISON,CO,81230,33
80453000667,HARRISON HIGH SCHOOL,2755 JANITELL ROAD,COLORADO SPRINGS,CO,80906,11
80453001382,SIERRA HIGH SCHOOL,2250 JET WING DRIVE,COLORADO SPRINGS,CO,80916,11
80453001781,JAMES IRWIN CHARTER HIGH SCHOOL,5525 ASTROZON BLVD.,COLORADO SPRINGS,CO,80916,11
80453006535,HIGH SCHOOL PREPARATORY ACADEMY,2883 SOUTH CIRCLE DRIVE,COLORADO SPRINGS,CO,80906,11
80456000674,HAXTUN HIGH SCHOOL,201 WEST POWELL STREET,HAXTUN,CO,80731,43
